Country Code,Country Name,Male Female Ratio,No Of Men Partcp,No Of Players Partcp,No Of Players Won,No Of Plyers Lost,No Of Women Partcp,Number of Records,Olympic Id,Olympic Year,Total Bronze Medals,Total Gold Medals,Total No Of Medals,Total Silver Medals
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,1,1,1,0,0,1,O5,2016,0,1,1,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O2,2010,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
PNG,Papua New,,1,1,0,1,0,1,O1,2008,0,0,0,0
COL,Colombia,,0,1,0,1,1,1,O3,2012,0,0,0,0
COL,Colombia,,0,1,1,0,1,1,O1,2008,1,0,1,0
COL,Colombia,,0,1,1,0,1,1,O3,2012,1,0,1,0
COL,Colombia,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O3,2012,0,0,0,0
BRA,Brazil,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O1,2008,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O3,2012,0,0,0,0
UGA,Uganda,,1,1,0,1,0,1,O5,2016,0,0,0,0
RWA,Rwanda,,1,1,0,1,0,1,O1,2008,0,0,0,0
RWA,Rwanda,,1,1,0,1,0,1,O3,2012,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O1,2008,0,0,0,0
LIB,Lebanon,,0,1,0,1,1,1,O2,2010,0,0,0,0
LIB,Lebanon,,0,1,0,1,1,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
UGA,Uganda,,1,1,0,1,0,1,O3,2012,0,0,0,0
UGA,Uganda,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,0,1,1,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
BEN,Benin,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,4,4,0,4,0,1,O3,2012,0,0,0,0
,,,6,6,0,6,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O4,2014,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O1,2008,0,1,1,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,1,0,0,1,O3,2012,1,0,1,0
DEN,Denmark,,1,1,1,0,0,1,O5,2016,0,0,1,1
NED,Netherland,,1,1,1,0,0,1,O4,2014,1,0,1,0
NED,Netherland,,1,1,1,0,0,1,O4,2014,0,1,1,0
,,,1,1,1,0,0,1,O1,2008,1,0,1,0
UGA,Uganda,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
CAN,Canada,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,0,1,1
NED,Netherland,,0,1,1,0,1,1,O3,2012,1,0,1,0
CAN,Canada,,0,1,0,1,1,1,O1,2008,0,0,0,0
CAN,Canada,,0,2,0,2,2,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O5,2016,1,0,1,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O2,2010,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O2,2010,0,0,0,0
AUS,Australia,,0,1,1,0,1,1,O1,2008,0,0,1,1
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
BAH,Bahamas,,0,1,0,1,1,1,O1,2008,0,0,0,0
CAN,Canada,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O4,2014,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O3,2012,0,0,0,0
ZAM,Zambia,,0,1,0,1,1,1,O3,2012,0,0,0,0
ZAM,Zambia,,0,1,0,1,1,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O3,2012,0,0,0,0
BRA,Brazil,,0,6,0,6,6,1,O1,2008,0,0,0,0
BRA,Brazil,,0,5,0,5,5,1,O5,2016,0,0,0,0
BAR,Barbados,,0,2,0,2,2,1,O1,2008,0,0,0,0
FRA,France,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O3,2012,0,1,1,0
,,,0,1,1,0,1,1,O5,2016,0,1,1,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
AUS,Australia,,0,1,1,0,1,1,O3,2012,0,0,1,1
NZL,New Zealan,,1,1,0,1,0,1,O3,2012,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
BRA,Brazil,,1,1,0,1,0,1,O1,2008,0,0,0,0
INA,Indonesia,,1,1,0,1,0,1,O3,2012,0,0,0,0
CUB,Cuba,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O3,2012,0,0,0,0
NAM,Namibia,,1,1,0,1,0,1,O1,2008,0,0,0,0
IND,India,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O5,2016,0,0,0,0
JAM,Jamaica,,1,1,0,1,0,1,O5,2016,0,0,0,0
MEX,Mexico,,1,1,0,1,0,1,O5,2016,0,0,0,0
TJK,Tajikistan,,1,1,0,1,0,1,O1,2008,0,0,0,0
TJK,Tajikistan,,1,1,0,1,0,1,O3,2012,0,0,0,0
LCA,Saint Luci,,1,1,0,1,0,1,O5,2016,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O1,2008,0,0,0,0
ITA,Italy,,1,1,0,1,0,1,O3,2012,0,0,0,0
IND,India,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
BRA,Brazil,,0,2,0,2,2,1,O3,2012,0,0,0,0
BRA,Brazil,,0,2,0,2,2,1,O5,2016,0,0,0,0
MEX,Mexico,,2,2,0,2,0,1,O3,2012,0,0,0,0
GUA,Guatemala,,1,1,0,1,0,1,O3,2012,0,0,0,0
GUA,Guatemala,,1,1,0,1,0,1,O5,2016,0,0,0,0
COL,Colombia,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,1,0,1,1,O1,2008,0,0,1,1
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
ESP,Spain,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O3,2012,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O5,2016,0,0,0,0
ECU,Ecuador,,1,1,0,1,0,1,O1,2008,0,0,0,0
ECU,Ecuador,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,0,1,0,1,1,1,O5,2016,0,0,0,0
PUR,Puerto Ric,,1,1,0,1,0,1,O5,2016,0,0,0,0
PUR,Puerto Ric,,1,1,1,0,0,1,O3,2012,0,0,1,1
NZL,New Zealan,,0,1,0,1,1,1,O5,2016,0,0,0,0
NZL,New Zealan,,0,1,0,1,1,1,O1,2008,0,0,0,0
COL,Colombia,,1,1,0,1,0,1,O1,2008,0,0,0,0
TUR,Turkey,,3,3,0,3,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O5,2016,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
THA,Thailand,,2,2,0,2,0,1,O1,2008,0,0,0,0
THA,Thailand,,3,3,0,3,0,1,O3,2012,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O1,2008,0,0,0,0
DEN,Denmark,,2,2,0,2,0,1,O3,2012,0,0,0,0
DEN,Denmark,,1,1,1,0,0,1,O5,2016,0,0,1,1
ISL,Iceland,,2,2,0,2,0,1,O1,2008,0,0,0,0
ISL,Iceland,,2,2,0,2,0,1,O3,2012,0,0,0,0
DEN,Denmark,,3,3,0,3,0,1,O1,2008,0,0,0,0
CRO,Croatia,,1,1,1,0,0,1,O2,2010,1,0,1,0
CRO,Croatia,,3,3,0,3,0,1,O2,2010,0,0,0,0
SLO,Slovenia,,5,5,0,5,0,1,O4,2014,0,0,0,0
CRO,Croatia,,1,1,1,0,0,1,O3,2012,1,0,1,0
CRO,Croatia,,1,1,0,1,0,1,O5,2016,0,0,0,0
VEN,Venezuela,,1,1,0,1,0,1,O5,2016,0,0,0,0
POL,Poland,,1,1,0,1,0,1,O1,2008,0,0,0,0
POL,Poland,,1,1,0,1,0,1,O5,2016,0,0,0,0
POL,Poland,,2,2,0,2,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
SVK,Slovakia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,3,3,0,3,0,1,O2,2010,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
POL,Poland,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
POL,Poland,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
POL,Poland,,1,1,0,1,0,1,O3,2012,0,0,0,0
FIJ,Fiji,,1,1,0,1,0,1,O5,2016,0,0,0,0
TUN,Tunisia,,1,1,0,1,0,1,O3,2012,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O1,2008,0,0,0,0
BAH,Bahamas,,1,1,0,1,0,1,O5,2016,0,0,0,0
FRA,France,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
PUR,Puerto Ric,,1,1,0,1,0,1,O3,2012,0,0,0,0
KEN,Kenya,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O1,2008,0,1,1,0
CAN,Canada,,1,1,1,0,0,1,O3,2012,0,0,1,1
COL,Colombia,,1,1,0,1,0,1,O1,2008,0,0,0,0
COL,Colombia,,1,1,0,1,0,1,O3,2012,0,0,0,0
COL,Colombia,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
PHI,Philippine,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,3,3,0,3,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,1,0,1,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,0,0,1,1
IRL,Ireland,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
ZIM,Zimbabwe,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,3,3,0,3,0,1,O5,2016,0,0,0,0
,,,2,2,2,0,0,1,O5,2016,0,0,2,2
NZL,New Zealan,,1,1,0,1,0,1,O2,2010,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
IRL,Ireland,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,1,1,0
,,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,0,0,1,1
QAT,Qatar,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,1,0,1,0
AUS,Australia,,1,1,1,0,0,1,O5,2016,1,0,1,0
AUS,Australia,,2,2,0,2,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,0,0,1,1
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O1,2008,0,0,1,1
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,2,2,0,2,0,1,O3,2012,0,0,0,0
AUS,Australia,,2,2,0,2,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O4,2014,0,1,1,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O5,2016,1,0,1,0
AUS,Australia,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,0,1,1
,,,3,3,0,3,0,1,O2,2010,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
RSA,South Afri,,1,1,1,0,0,1,O3,2012,0,1,1,0
RSA,South Afri,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,0,1,1
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
NZL,New Zealan,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
BAH,Bahamas,,1,1,0,1,0,1,O1,2008,0,0,0,0
BAH,Bahamas,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
AUS,Australia,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O2,2010,0,0,1,1
,,,0,1,1,0,1,1,O4,2014,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,0,1,1,0,1,1,O4,2014,0,1,1,0
,,,0,1,1,0,1,1,O3,2012,0,1,1,0
,,,0,2,0,2,2,1,O1,2008,0,0,0,0
,,,0,1,0,1,1,1,O3,2012,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O4,2014,0,0,0,0
AUS,Australia,,1,1,1,0,0,1,O1,2008,1,0,1,0
AUS,Australia,,1,1,1,0,0,1,O3,2012,1,0,1,0
AUS,Australia,,1,1,0,1,0,1,O5,2016,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O2,2010,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O4,2014,0,0,0,0
BRN,Bahrain,,0,2,0,2,2,1,O3,2012,0,0,0,0
GUY,Guyana,,0,1,0,1,1,1,O5,2016,0,0,0,0
UGA,Uganda,,0,1,0,1,1,1,O3,2012,0,0,0,0
UGA,Uganda,,0,1,0,1,1,1,O5,2016,0,0,0,0
NED,Netherland,,0,1,0,1,1,1,O3,2012,0,0,0,0
NED,Netherland,,0,2,0,2,2,1,O5,2016,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O3,2012,0,0,0,0
SWE,Sweden,,0,1,0,1,1,1,O5,2016,0,0,0,0
GUA,Guatemala,,0,1,0,1,1,1,O3,2012,0,0,0,0
IND,India,,1,1,0,1,0,1,O2,2010,0,0,0,0
RSA,South Afri,,1,1,0,1,0,1,O1,2008,0,0,0,0
NOR,Norway,,2,2,0,2,0,1,O2,2010,0,0,0,0
POL,Poland,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
BEL,Belgium,,1,1,0,1,0,1,O1,2008,0,0,0,0
NED,Netherland,,1,1,1,0,0,1,O2,2010,1,0,1,0
NED,Netherland,,1,1,1,0,0,1,O4,2014,0,1,1,0
NED,Netherland,,1,1,0,1,0,1,O2,2010,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O4,2014,0,0,0,0
NED,Netherland,,1,1,1,0,0,1,O4,2014,0,0,1,1
NED,Netherland,,2,2,0,2,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
SUI,Switzerlan,,1,1,1,0,0,1,O2,2010,1,0,1,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
FRA,France,,1,1,0,1,0,1,O2,2010,0,0,0,0
CAN,Canada,,1,1,1,0,0,1,O4,2014,1,0,1,0
CAN,Canada,,2,2,0,2,0,1,O2,2010,0,0,0,0
CAN,Canada,,1,1,0,1,0,1,O4,2014,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O3,2012,0,0,0,0
NED,Netherland,,2,2,0,2,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,1,0,0,1,O3,2012,0,0,1,1
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
SUI,Switzerlan,,2,2,0,2,0,1,O5,2016,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
POL,Poland,,1,1,1,0,0,1,O4,2014,1,0,1,0
POL,Poland,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,3,3,0,3,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,2,2,0,2,0,1,O5,2016,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O4,2014,0,0,0,0
SWE,Sweden,,1,1,1,0,0,1,O4,2014,1,0,1,0
SWE,Sweden,,1,1,1,0,0,1,O2,2010,0,1,1,0
SWE,Sweden,,1,1,1,0,0,1,O4,2014,0,1,1,0
SWE,Sweden,,3,3,0,3,0,1,O2,2010,0,0,0,0
SWE,Sweden,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,1,0,1,0
,,,1,1,1,0,0,1,O3,2012,0,1,1,0
SLO,Slovenia,,1,1,0,1,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O1,2008,0,0,0,0
ARU,Aruba,,1,1,0,1,0,1,O1,2008,0,0,0,0
IRL,Ireland,,1,1,0,1,0,1,O4,2014,0,0,0,0
SUI,Switzerlan,,2,2,0,2,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,2,2,0,2,0,1,O2,2010,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
SLO,Slovenia,,1,1,0,1,0,1,O4,2014,0,0,0,0
,,,1,1,1,0,0,1,O5,2016,0,1,1,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,0,1,0,1,O2,2010,0,0,0,0
,,,2,2,0,2,0,1,O4,2014,0,0,0,0
POL,Poland,,3,3,0,3,0,1,O4,2014,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O3,2012,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O3,2012,0,0,0,0
DEN,Denmark,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O3,2012,1,0,1,0
,,,1,1,1,0,0,1,O5,2016,1,0,1,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
POL,Poland,,3,3,0,3,0,1,O5,2016,0,0,0,0
SWE,Sweden,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O1,2008,0,0,0,0
,,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,1,1,1,0,0,1,O1,2008,0,1,1,0
,,,2,2,0,2,0,1,O3,2012,0,0,0,0
,,,3,3,0,3,0,1,O5,2016,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O1,2008,0,0,0,0
NED,Netherland,,1,1,0,1,0,1,O5,2016,0,0,0,0
,,,0,1,0,1,1,1,O5,2016,0,0,0,0
